iter	Passed	Remaining
870	5014	742
871	5019	736
872	5024	730
873	5030	725
874	5035	719
875	5041	713
876	5046	707
877	5051	701
878	5057	696
879	5062	690
880	5067	684
881	5073	678
882	5078	672
883	5084	667
884	5089	661
885	5095	655
886	5100	649
887	5105	643
888	5111	638
889	5117	632
890	5123	626
891	5128	620
892	5134	615
893	5140	609
894	5145	603
895	5150	597
896	5155	592
897	5161	586
898	5167	580
899	5172	574
900	5177	568
901	5182	563
902	5188	557
903	5193	551
904	5199	545
905	5204	539
906	5209	534
907	5215	528
908	5220	522
909	5225	516
910	5231	511
911	5237	505
912	5242	499
913	5247	493
914	5253	487
915	5258	482
916	5264	476
917	5269	470
918	5275	465
919	5281	459
920	5286	453
921	5292	447
922	5298	441
923	5303	436
924	5309	430
925	5314	424
926	5320	418
927	5325	413
928	5330	407
929	5336	401
930	5341	395
931	5347	390
932	5352	384
933	5357	378
934	5363	372
935	5368	367
936	5373	361
937	5379	355
938	5385	349
939	5391	344
940	5396	338
941	5401	332
942	5407	326
943	5413	321
944	5418	315
945	5424	309
946	5429	303
947	5434	298
948	5440	292
949	5445	286
950	5450	280
951	5456	275
952	5462	269
953	5467	263
954	5472	257
955	5478	252
956	5483	246
957	5488	240
958	5494	234
959	5499	229
960	5505	223
961	5510	217
962	5516	211
963	5521	206
964	5526	200
965	5532	194
966	5537	188
967	5542	183
968	5548	177
969	5554	171
970	5559	166
971	5565	160
972	5570	154
973	5575	148
974	5581	143
975	5587	137
976	5592	131
977	5597	125
978	5603	120
979	5608	114
980	5614	108
981	5619	103
982	5625	97
983	5630	91
984	5636	85
985	5641	80
986	5646	74
987	5652	68
988	5657	62
989	5663	57
990	5668	51
991	5673	45
992	5679	40
993	5684	34
994	5689	28
995	5695	22
996	5700	17
997	5706	11
998	5711	5
999	5717	0
